law_title,url,heading,level,text
نظام المؤسسة العامة للموانئ السعودية,,نبذة عن النظام,4,"يتضمن النظام ما يلي:  
إنشاء المؤسسة وتحديد مقرها، بيان أن غرضها الإشراف على إدارة الموانئ ووضع القواعد اللازمة بقصد تنمية وتطوير وتحسين أوضاع الموانئ، تحديد صلاحياتها في سبيل تحقيق ذلك، تنظيم ما يتصل بشئونها الإدارية والمالية. 

  



الاسم نظام المؤسسة العامة للموانئ السعودية

تاريخ الإصدار 1397/01/01 هـ الموافق : 22/12/1976 مـ

تاريخ النشر 1397/01/01 هـ الموافق : 22/12/1976 مـ 

الحالة ساري

أدوات إصدار النظام

  * [مرسوم ملكي رقم م/13 بتاريخ 7 / 4 / 1397](/BoeLaws/Laws/Viewer/37e0fced-b8e4-43e8-838c-5222c026aca2?lawId=db0851bf-16ee-41d5-b87f-a9a700f2e35d)
  * [قرار مجلس الوزراء رقم 414 بتاريخ 25 / 3 / 1397](/BoeLaws/Laws/Viewer/da0062fe-c53d-4514-838e-85472891d667?lawId=db0851bf-16ee-41d5-b87f-a9a700f2e35d)"
نظام المؤسسة العامة للموانئ السعودية,,نظام المؤسسة العامة للموانئ السعودية,3,
نظام المؤسسة العامة للموانئ السعودية,,1397 هـ,3,بسم الله الرحمن الرحيم
نظام الضمان الاجتماعي,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/7799b707-e228-452c-8b19-ac7b00b4b64e/1,نبذة عن النظام,4,الموافقة على نظام الضمان الاجتماعي بموجب المرسوم الملكي رقم (م/32) وتاريخ 1442/4/4هـ.
نظام الضمان الاجتماعي,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/7799b707-e228-452c-8b19-ac7b00b4b64e/1,Law name,4,Social Security Law
نظام الضمان الاجتماعي,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/7799b707-e228-452c-8b19-ac7b00b4b64e/1,Law description,4,"Social Security Law 


الاسم نظام الضمان الاجتماعي

تاريخ الإصدار 1442/04/04 هـ الموافق : 19/11/2020 مـ

تاريخ النشر 1442/04/12 هـ الموافق : 27/11/2020 مـ 

الحالة ساري

أدوات إصدار النظام

  * [مرسوم ملكي رقم (م/32) وتاريخ 1442/4/4هـ.](/BoeLaws/Laws/Viewer/28d60c07-95b0-4ef3-bd8c-ac7b00b4b660?lawId=7799b707-e228-452c-8b19-ac7b00b4b64e)
  * [قرار مجلس الوزراء رقم (211) وتاريخ 1442/4/2هـ.](/BoeLaws/Laws/Viewer/c16bbe73-ff2b-46e8-8b8e-ac7b00b4b699?lawId=7799b707-e228-452c-8b19-ac7b00b4b64e)"
نظام الضمان الاجتماعي,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/7799b707-e228-452c-8b19-ac7b00b4b64e/1,نظام الضمان الاجتماعي,3,
نظام الضمان الاجتماعي,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/7799b707-e228-452c-8b19-ac7b00b4b64e/1,1442 هـ,3,بسم الله الرحمن الرحيم
نظام الضمان الاجتماعي,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/7799b707-e228-452c-8b19-ac7b00b4b64e/1,الباب الأول التعريفات والأهداف,3,
نظام الضمان الاجتماعي,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/7799b707-e228-452c-8b19-ac7b00b4b64e/1,الباب الثاني التقديم وتحديد الاحتياج,3,
نظام الضمان الاجتماعي,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/7799b707-e228-452c-8b19-ac7b00b4b64e/1,الباب الثالث آلية الاحتساب والاستحقاق,3,
نظام الضمان الاجتماعي,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/7799b707-e228-452c-8b19-ac7b00b4b64e/1,الباب الرابع الفئات والتأهيل,3,
نظام الضمان الاجتماعي,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/7799b707-e228-452c-8b19-ac7b00b4b64e/1,الباب الخامس العقوبات,3,
نظام الضمان الاجتماعي,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/7799b707-e228-452c-8b19-ac7b00b4b64e/1,الباب السادس أحكام عامة,3,
نظام الإذاعة الأساسي,,نبذة عن النظام,4,"يتضمن النظام ما يلي:   
بيان أن الإذاعة هيئة مستقلة مرجعها رئيس مجلس الوزراء، تحديد أغراضها وبيان وسائل تحقيقها، اللغات المستعملة فيها، المحظورات، مهام مدير عام الإذاعة ومنها وضع النظام الداخلي لها- معاونو المدير العام. 

  



الاسم نظام الإذاعة الأساسي

تاريخ الإصدار 1374/01/01 هـ الموافق : 29/08/1954 مـ

تاريخ النشر 1374/01/01 هـ الموافق : 29/08/1954 مـ 

الحالة ساري

أدوات إصدار النظام

  * [مرسوم ملكي رقم 7 /3 /16 /1007 بتاريخ 17 / 6 / 1374](/BoeLaws/Laws/Viewer/fd19fced-3edf-4fba-81f5-dedba176e2f8?lawId=83431376-5cf3-4374-875a-a9a700f16985)"
نظام الإذاعة الأساسي,,نظام الإذاعة الأساسي,3,
نظام الإذاعة الأساسي,,1374 هـ,3,بسم الله الرحمن الرحيم
نظام ديوان المراقبة العامة,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/5dc538d4-5bbd-4995-8f0c-a9a700f2c88c/1,نبذة عن النظام,4,"يتضمن النظام :   
تشكيل الديوان - إختصاصات الديوان - الجهات التي تخضع لرقابة الديوان وفقا لأحكام هذا النظام - مباشرة الديوان لإختصاصاته - المخالفات المالية والحسابية - التقرير السنوي - أحكام عامة . 

  



الاسم نظام ديوان المراقبة العامة

تاريخ الإصدار 1391/01/01 هـ الموافق : 26/02/1971 مـ

تاريخ النشر 1391/01/01 هـ الموافق : 26/02/1971 مـ 

الحالة ساري

أدوات إصدار النظام

  * [مرسوم ملكي رقم م/9 بتاريخ 11 / 2 / 1391](/BoeLaws/Laws/Viewer/93745f70-c7b9-48c1-bd8e-9b81c6ff494a?lawId=5dc538d4-5bbd-4995-8f0c-a9a700f2c88c)
  * [قرار مجلس الوزراء رقم 1019 بتاريخ 25-26 / 8 / 1390](/BoeLaws/Laws/Viewer/8ea7c2d6-54e6-4d07-852f-9ee28a3bb7ce?lawId=5dc538d4-5bbd-4995-8f0c-a9a700f2c88c)"
نظام ديوان المراقبة العامة,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/5dc538d4-5bbd-4995-8f0c-a9a700f2c88c/1,نظام ديوان المراقبة العامة,3,
نظام ديوان المراقبة العامة,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/5dc538d4-5bbd-4995-8f0c-a9a700f2c88c/1,1391 هـ,3,بسم الله الرحمن الرحيم
نظام الزراعة,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/d113fa79-5ad8-42b1-9955-acfb00a2c7ed/1,نبذة عن النظام,4,"**تضمن النظام:** تعريفات، هدف النظام، السجل الزراعي والتراخيص، منتجات القطاع الزراعي وبطاقة منتج، الإشراف والرقابة والتفتيش على المنشآت الزراعية والبيطرية، المستحضرات البيطرية والمبيدات الزراعية والنباتية، التخلص الآمن من المخلفات الزراعية والطبية البيطرية والثروات الزراعية المصابة، منع تفاقم الأزمات والكوارث بالقطاع الزراعي، جذب وتشجيع القطاع الخاص، الخدمات الزراعية، التنازل عن الحقوق، تنظيم الثروة النباتية والحيوانية والثروة المائية الحية والإشراف عليها، الزراعة العضوية، التزامات الجهات الحكومية المعنية، الأمراض والأوبئة، استخراج الثروة المائية الحية، مراقبة الصيادين وضبط مخالفات الصيد، إجراءات الحجر، المخالفات والعقوبات، ضبط المخالفات، لجنة النظر في المخالفات، جهة التحقيق في المخالفات، إيقاف النشاط، المكافآت، إصدار اللائحة، النشر والنفاذ.

  



الاسم نظام الزراعة

تاريخ الإصدار 1442/08/10 هـ الموافق : 23/03/2021 مـ

تاريخ النشر 1442/08/20 هـ الموافق : 02/04/2021 مـ 

الحالة ساري

أدوات إصدار النظام

  * [مرسوم ملكي رقم (م/64) وتاريخ 1442/8/10هـ](/BoeLaws/Laws/Viewer/d78dec69-be1b-430b-8d64-acfb00a2c7f6?lawId=d113fa79-5ad8-42b1-9955-acfb00a2c7ed)
  * [قرار مجلس الوزراء رقم (431) وتاريخ 1442/8/3هـ.](/BoeLaws/Laws/Viewer/95e3098a-7378-4bb8-9e56-acfb00a2c82a?lawId=d113fa79-5ad8-42b1-9955-acfb00a2c7ed)"
نظام الزراعة,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/d113fa79-5ad8-42b1-9955-acfb00a2c7ed/1,نظام الزراعة,3,
نظام الزراعة,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/d113fa79-5ad8-42b1-9955-acfb00a2c7ed/1,1442 هـ,3,بسم الله الرحمن الرحيم
نظام المنشآت والمستحضرات الصيدلانية والعشبية,,نبذة عن النظام,4,"**نظام المنشآت والمستحضرات الصيدلانية والعشبية 1441هـ**

  



الاسم نظام المنشآت والمستحضرات الصيدلانية والعشبية

تاريخ الإصدار 1441/08/22 هـ الموافق : 15/04/2020 مـ

تاريخ النشر 1441/09/01 هـ الموافق : 24/04/2020 مـ 

الحالة ساري

أدوات إصدار النظام

  * [مرسوم ملكي رقم (م/108) وتاريخ 1441/8/22هـ](/BoeLaws/Laws/Viewer/cde1f1fb-cd70-4c20-9f23-aba50097642d?lawId=3d191772-e60b-4925-b5e7-aba50097641f)
  * [قرار مجلس الوزراء رقم (534) وتاريخ 1441/8/21هـ](/BoeLaws/Laws/Viewer/fc011c64-1c75-444a-ba40-aba50097645c?lawId=3d191772-e60b-4925-b5e7-aba50097641f)"
نظام المنشآت والمستحضرات الصيدلانية والعشبية,,نظام المنشآت والمستحضرات الصيدلانية والعشبية,3,
نظام المنشآت والمستحضرات الصيدلانية والعشبية,,1441 هـ,3,بسم الله الرحمن الرحيم
نظام الغرف التجارية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/fb3e69e4-84a6-45b4-85d6-ac8c00cb3d67/1,نبذة عن النظام,4,الموافقة على نظام الغرف التجارية وذلك بموجب المرسوم الملكي رقم (م/37) وتاريخ 1442/4/22هـ.
نظام الغرف التجارية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/fb3e69e4-84a6-45b4-85d6-ac8c00cb3d67/1,Law name,4,Chambers of Commerce Law
نظام الغرف التجارية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/fb3e69e4-84a6-45b4-85d6-ac8c00cb3d67/1,Law description,4,"Chambers of Commerce Law 


الاسم نظام الغرف التجارية

تاريخ الإصدار 1442/04/22 هـ الموافق : 07/12/2020 مـ

تاريخ النشر 1442/05/03 هـ الموافق : 18/12/2020 مـ 

الحالة ساري

أدوات إصدار النظام

  * [مرسوم ملكي رقم (م/37) وتاريخ 1442/4/22هـ](/BoeLaws/Laws/Viewer/0295fbea-168d-44b0-878e-ac8c00cb3d71?lawId=fb3e69e4-84a6-45b4-85d6-ac8c00cb3d67)
  * [قرار مجلس الوزراء رقم (239) وتاريخ 1442/4/16هـ](/BoeLaws/Laws/Viewer/04bba21c-08da-4649-bb11-ac8c00cb3da4?lawId=fb3e69e4-84a6-45b4-85d6-ac8c00cb3d67)"
نظام الغرف التجارية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/fb3e69e4-84a6-45b4-85d6-ac8c00cb3d67/1,نظام الغرف التجارية,3,
نظام الغرف التجارية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/fb3e69e4-84a6-45b4-85d6-ac8c00cb3d67/1,1442 هـ,3,بسم الله الرحمن الرحيم
نظام الغرف التجارية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/fb3e69e4-84a6-45b4-85d6-ac8c00cb3d67/1,الباب الأول: الغرفة الفصل الأول: التشكيل والمهمات,3,
نظام الغرف التجارية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/fb3e69e4-84a6-45b4-85d6-ac8c00cb3d67/1,الفصل الثاني: الأجهزة الإدارية للغرفة,3,
نظام الغرف التجارية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/fb3e69e4-84a6-45b4-85d6-ac8c00cb3d67/1,الفصل الثالث: الاشتراك في الغرفة,3,
نظام الغرف التجارية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/fb3e69e4-84a6-45b4-85d6-ac8c00cb3d67/1,الفصل الرابع: الشؤون المالية للغرفة,3,
نظام الغرف التجارية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/fb3e69e4-84a6-45b4-85d6-ac8c00cb3d67/1,الفصل الخامس: تقييم أداء الغرف,3,
نظام الغرف التجارية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/fb3e69e4-84a6-45b4-85d6-ac8c00cb3d67/1,الباب الثاني: اتحاد الغرف الفصل الأول: التشكيل والمهمات,3,
نظام الغرف التجارية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/fb3e69e4-84a6-45b4-85d6-ac8c00cb3d67/1,الفصل الثاني: الأجهزة الإدارية لاتحاد الغرف,3,
نظام الغرف التجارية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/fb3e69e4-84a6-45b4-85d6-ac8c00cb3d67/1,الفصل الثالث: الشؤون المالية لاتحاد الغرف,3,
نظام الغرف التجارية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/fb3e69e4-84a6-45b4-85d6-ac8c00cb3d67/1,الباب الثالث: اللجان,3,
نظام الغرف التجارية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/fb3e69e4-84a6-45b4-85d6-ac8c00cb3d67/1,أحكام ختامية,3,
نظام المرافعات الشرعية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/f0eaae46-9f84-40ee-815e-a9a700f268b3/1,نبذة عن النظام,4,"يتضمن النظام:   
أحكام عامة (نطاق تطبيق النظام، صحة إجراءات المرافعات، التقويم المعتبر، تحديد مكان الإقامة، نقل القضية لمحكمة أخرى، ضوابط التبليغ وكيفيته، وكيفية تسليم صورة التبليغ)، الاختصاص (الاختصاص الدولي، الاختصاص النوعي، الاختصاص المكاني)، رفع الدعوى وقيدها (صحيفة الدعوى شروطها، وتسليمها، مواعيد الحضور بعد رفع صحيفة الدعوى)، حضور الخصوم وغيابهم والتوكيل في الخصومة، إجراءات الجلسات ونظامها، الدفوع، الإدخال والتدخل، الطلبات العارضة، وقف الخصومة، انقطاع الخصومة، ترك الخصومة، تنحي القضاة وردهم عن الحكم، إجراءات الإثبات (استجواب الخصوم، الإقرار، اليمين، المعاينة، الشهادة، الخبرة، الكتابة اليدوية، القرائن)، الأحكام (إصدار الأحكام، تصحيح الأحكام وتفسيرها)، طرق الاعتراض على الأحكام (الاستئناف، النقض، التماس إعادة النظر)، القضاء المستعجل، الإنهاءات(الأوقاف والقاصرون، الاستحكام، إثبات الوفاة وحصر الورثة)، الأحكام الختامية."
نظام المرافعات الشرعية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/f0eaae46-9f84-40ee-815e-a9a700f268b3/1,Law name,4,Law of Civil Procedure
نظام المرافعات الشرعية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/f0eaae46-9f84-40ee-815e-a9a700f268b3/1,Law description,4,"Law of Civil Procedure 


الاسم نظام المرافعات الشرعية

تاريخ الإصدار 1435/01/22 هـ الموافق : 25/11/2013 مـ

تاريخ النشر 1435/02/03 هـ الموافق : 06/12/2013 مـ 

الحالة ساري

أدوات إصدار النظام

  * [مرسوم ملكي رقم ( م/1 ) بتاريخ 22 / 1 / 1435](/BoeLaws/Laws/Viewer/4021a56a-195b-479a-b4ad-8a95f6fa31b6?lawId=f0eaae46-9f84-40ee-815e-a9a700f268b3)"
نظام المرافعات الشرعية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/f0eaae46-9f84-40ee-815e-a9a700f268b3/1,نظام المرافعات الشرعية,3,
نظام المرافعات الشرعية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/f0eaae46-9f84-40ee-815e-a9a700f268b3/1,1435 هـ,3,بسم الله الرحمن الرحيم
نظام المرافعات الشرعية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/f0eaae46-9f84-40ee-815e-a9a700f268b3/1,الباب الأول ( أحكام عامة ),3,
نظام المرافعات الشرعية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/f0eaae46-9f84-40ee-815e-a9a700f268b3/1,الباب الثاني (الاختصاص),3,
نظام المرافعات الشرعية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/f0eaae46-9f84-40ee-815e-a9a700f268b3/1,الباب الثالث ( رفع الدعوى وقيدها ),3,
نظام المرافعات الشرعية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/f0eaae46-9f84-40ee-815e-a9a700f268b3/1,الباب الرابع ( حضور الخصوم وغيابهم والتوكيل في الخصومة ),3,
نظام المرافعات الشرعية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/f0eaae46-9f84-40ee-815e-a9a700f268b3/1,الباب الخامس ( إجراءات الجلسات ونظامها ),3,
نظام المرافعات الشرعية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/f0eaae46-9f84-40ee-815e-a9a700f268b3/1,الباب السادس ( الدفوع والإدخال والتدخل والطلبات العارضة ),3,
نظام المرافعات الشرعية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/f0eaae46-9f84-40ee-815e-a9a700f268b3/1,الباب السابع ( وقف الخصومة وانقطاعها وتركها ),3,
نظام المرافعات الشرعية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/f0eaae46-9f84-40ee-815e-a9a700f268b3/1,الباب الثامن ( تنحي القضاة وردهم عن الحكم ),3,
نظام المرافعات الشرعية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/f0eaae46-9f84-40ee-815e-a9a700f268b3/1,الباب التاسع ( إجراءات الإثبات ),3,
نظام المرافعات الشرعية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/f0eaae46-9f84-40ee-815e-a9a700f268b3/1,الباب العاشر ( الأحكام ),3,
نظام المرافعات الشرعية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/f0eaae46-9f84-40ee-815e-a9a700f268b3/1,الباب الحادي عشر ( طرق الاعتراض على الأحكام ),3,
نظام المرافعات الشرعية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/f0eaae46-9f84-40ee-815e-a9a700f268b3/1,الباب الثاني عشر ( القضاء المستعجل ),3,
نظام المرافعات الشرعية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/f0eaae46-9f84-40ee-815e-a9a700f268b3/1,الباب الثالث عشر ( الإنهاءات ),3,
نظام المرافعات الشرعية,https://laws.boe.gov.sa/BoeLaws/Laws/LawDetails/f0eaae46-9f84-40ee-815e-a9a700f268b3/1,الباب الرابع عشر ( أحكام ختامية ),3,
النظام الجزائي لجرائم التزوير,,نبذة عن النظام,4,"يتضمن النظام :   
التعريف بالألفاظ والعبارات الخاصة به، طرق التزوير، تزوير الأختام والعلامات، تزوير الطوابع، تزوير المحررات (الصور العادية، الصور المشددة، الصور المخففة، الصور الملحقة)، العقوبات، حالات العفو عن العقوبة، انقضاء الدعوى الجنائية في جرائم النظام."
النظام الجزائي لجرائم التزوير,,Law name,4,Penal Code for Forgery Offenses
النظام الجزائي لجرائم التزوير,,Law description,4,"Penal Code for Forgery Offenses 


الاسم النظام الجزائي لجرائم التزوير

تاريخ الإصدار 1435/02/18 هـ الموافق : 21/12/2013 مـ

تاريخ النشر 1435/04/07 هـ الموافق : 07/02/2014 مـ 

الحالة ساري

أدوات إصدار النظام

  * [مرسوم ملكي رقم ( م/11 ) بتاريخ 18 / 2 / 1435](/BoeLaws/Laws/Viewer/f7cc36b9-185b-4c08-8f05-434aa9286ac4?lawId=c1878d16-7ce0-4710-993b-a9a700f17ac5)"
النظام الجزائي لجرائم التزوير,,النظام الجزائي لجرائم التزوير,3,
النظام الجزائي لجرائم التزوير,,1435 هـ,3,بسم الله الرحمن الرحيم
النظام الجزائي لجرائم التزوير,,الفصل الأول التعريفات وطرق التزوير أولاً: تعريفات,3,
النظام الجزائي لجرائم التزوير,,ثانياً: طرق التزوير,3,
النظام الجزائي لجرائم التزوير,,الفصل الثاني تزوير الأختام والعلامات,3,
النظام الجزائي لجرائم التزوير,,الفصل الثالث تزوير الطوابع,3,
النظام الجزائي لجرائم التزوير,,الفصل الرابع تزوير المحررات أولاً: الصور العادية,3,
النظام الجزائي لجرائم التزوير,,ثانياً: الصور المشددة,3,
النظام الجزائي لجرائم التزوير,,ثالثاً: الصور المخففة,3,
النظام الجزائي لجرائم التزوير,,رابعاً: الصور الملحقة,3,
النظام الجزائي لجرائم التزوير,,الفصل الخامس أحكام عامة,3,
النظام الموحد لإدارة نفايات الرعاية الصحية بدول مجلس التعاون لدول الخليج العربية,,نبذة عن النظام,4,"يتضمن النظام مايلى :  
أحكام عامة – اشتراكات منتج نفايات الرعاية الصحية الخطرة – اشتراكات نقل نفايات الرعاية الصحية الخطرة خارج المنشأة الصحية – اشتراكات مرافق معالجة نفايات الرعاية الصحية الخطرة خارج المنشأة – النقل عبر الحدود – العقوبات – أحكام ختامية. 

  



الاسم النظام الموحد لإدارة نفايات الرعاية الصحية بدول مجلس التعاون لدول الخليج العربية

تاريخ الإصدار 1426/09/16 هـ الموافق : 19/10/2005 مـ

تاريخ النشر 1426/10/20 هـ الموافق : 22/11/2005 مـ 

الحالة ساري

أدوات إصدار النظام

  * [مرسوم ملكي رقم م/53 بتاريخ 16 / 9 / 1426](/BoeLaws/Laws/Viewer/3b1c8691-dae0-4238-a19c-b3ba085beabe?lawId=81556dde-a88b-460f-b96a-a9a700f288d6)
  * [قرار مجلس الوزراء رقم 240 بتاريخ 14 / 9 / 1426](/BoeLaws/Laws/Viewer/39f9f059-e03b-4761-8eec-1362a7ff6043?lawId=81556dde-a88b-460f-b96a-a9a700f288d6)"
النظام الموحد لإدارة نفايات الرعاية الصحية بدول مجلس التعاون لدول الخليج العربية,,النظام الموحد لإدارة نفايات الرعاية الصحية بدول مجلس التعاون لدول الخليج العربية,3,
النظام الموحد لإدارة نفايات الرعاية الصحية بدول مجلس التعاون لدول الخليج العربية,,1426 هـ,3,بسم الله الرحمن الرحيم
النظام الموحد لإدارة نفايات الرعاية الصحية بدول مجلس التعاون لدول الخليج العربية,,مادة (2) : الهدف من النظام ونطاق تطبيقه,3,"يهدف هذا النظام إلى وضع أسلوب تحكم ومراقبة مناسب لعمليات إنتاج وفرز وتخزين ونقل ومعالجة نفايات الرعاية الصحية الخطرة والتخلص منها بطرق آمنة في دول المجلس.  
كما يهدف إلى دعم وتطوير عمليات معالجة هذه النوعية من النفايات بما يحافظ على الصحة العامة، وعدم تلوث البيئة.  
ويطبق هذا النظام على كل منتج أو ناقل أو متخلص يعمل في عمليات جمع أو تخزين أو نقل أو معالجة أو التخلص من نفايات الرعاية الصحية الخطرة، وبالنسبة للمواد المشعة يتم التعامل معها وفقًا للنظام الموحد للتعامل مع المواد المشعة في دول مجلس التعاون لدول الخليج العربية ."
النظام الموحد لإدارة نفايات الرعاية الصحية بدول مجلس التعاون لدول الخليج العربية,,مادة (3) :,3,يجب على منتجي نفايات الرعاية الصحية الخطرة العمل على خفض معدلات إنتاج هذه النفايات كمًّا ونوعًا، وذلك بتطوير الأجهزة والمعدات المستخدمة، واتباع التقنية النظيفة واختيار البدائل والمواد الأولية الأقل ضررًا على البيئة والصحة العامة، كما يجب على كل منشأة صحية وضع برنامج عمل متكامل للإدارة السليمة للنفايات.
النظام الموحد لإدارة نفايات الرعاية الصحية بدول مجلس التعاون لدول الخليج العربية,,مادة (4) : التصنيف,3,"تصنيف نفايات الرعاية الصحية الخطرة كالتالي :   
1 - النفايات المعدية :   
وهي النفايات التي تحتوي على مسببات الأمراض (بكتريا، فيروسات، طفيليات أو فطريات) بكميات أو تراكيز كافية لإحداث أمراض لدي الأشخاص المعرضين للعدوى، وتشمل بقايا المزارع الجرثومية، ومخلفات العمليات الجراحية، ومخلفات أقسام العزل، ومخلفات أقسام الغسيل الكلوي للمرضي المصابين بأمراض معدية.   
2 - نفايات أجزاء وبقايا أعضاء الجسم :   
تحتوي على الأنسجة والأعضاء أو أجزائها والأنسجة الجنينية والمشيمية والدم ومشتقاته وسوائل الجسم الأخرى وجثث الحيوانات.   
3 - نفايات الأدوات الحادة :   
هي التي يمكن أن تسبب قطعًا أو جرحًا أو وخزًا للجسم مثل إبر المحاقن والمشارط والشفرات والزجاج المكسور والأدوات الحادة الأخرى.   
4 - النفايات الصيدلانية (الأدوية) :   
وتشمل النفايات الناتجة عن تصنيع وتحضير الأدوية والمستحضرات الصيدلانية والمنتجات الدوائية التالفة أو المنتهية الصلاحية، والمنتجات الدوائية الملوثة، والأمصال واللقاحات، وتشمل الأوعية والأدوات المستخدمة في إنتاجها وتعبئتها وتوزيعها.   
5 - نفايات المواد السامة للجينات والخلايا :   
وهي التي يمكنها أن تؤثر على الجينات والخلايا، بحيث تؤدي إلى مشاكل صحية مثل العيوب الخلقية في الجنين، أو القادرة على إحداث الإصابة بالسرطان، ولها القدرة على إيقاف نمو الخلايا، وتستخدم هذه المواد في أقسام الطب النووي ووحدات علاج الأورام والتشخيص بالإشعاع، بما في ذلك مياه الصرف الصحي الناتجة من دورات المياه الخاصة بالمرضي المعالجين بهذه المواد.   
6 - النفايات الكيماوية :   
تعتبر نفايات المواد الكيماوية خطرة إذا انطبق عليها أي من الصفات التالية : 

* سامة.   
* قابلة للاشتعال.   
* تسبب تآكل المواد الأخرى.   
* نشطة التفاعل أو قابلة للإنفجار .   
* لها القدرة على إحداث العيوب الخلقية في الأجنة أو تغيير المواد الجينية أو تسبب الإصابة بالسرطان أو تؤدي إلى إيقاف نمو الخلايا.

7 – نفايات المواد المشعة :   
وتشمل جميع المواد (الصلبة والسائلة) التي لها نشاط إشعاعي وتستخدم في الفحص والتشخيص والعلاج وجميع المواد الملوثة بها (سواء كانت هذه المواد صلبة أو سائلة).   
8 - نفايات عبوات الغازات المضغوطة :   
وهي عبوات الغازات المضغوطة الفارغة أو التالفة التي استخدمت في تعبئة الغازات الخاملة أو الغازات التي يحتمل أن تسبب الضرر وقد تنفجر هذه العبوات عندما تتعرض للثقب أو لدرجات حرارة عالية."
